moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Using Self-Study to Develop a Third Space for Collaborative Supervision of Master's Projects in Teacher Education","Jonsdottir, Svanborg R.; Gisladottir, Karen Rut; Gudjonsdottir, Hafdis","","","","STUDYING TEACHER EDUCATION","2015","2015","11","1","","","","32","48","","10.1080/17425964.2015.1013026","","","8","1.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","1","0"
"Tutor-mediated Support in Blended Learning","Krasnova, Tatiana; Demeshko, Maria","","","Ardashkin, I; Bogdan, A; Martyushev, N","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON RESEARCH PARADIGMS TRANSFORMATION IN SOCIAL SCIENCES 2014 (RPTSS-2014)","2015","2015","166","","","","","404","408","","10.1016/j.sbspro.2014.12.544","International Scientific Conference on Research Paradigms Transformation in Social Sciences (RPTSS)","OCT 16-18, 2014","8","1.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","2","1","0"
"AUDIOVISUAL RESOURCES AS A USEFUL TOOL TO IMPROVE THE TEACHING OF COASTAL ENGINEERING (MARINE SCIENCE BSC DEGREE)","Lopez-Garcia, P.; Navarro-Pons, M.; Munoz-Perez, J. J.; Anfuso-Melfi, G.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN14: 6TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2014","2014","","","","","","6117","6124","","","6th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 07-09, 2014","8","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","4","0","0"
"MASSIVE OPEN ONLINE COURSES: LEARNERS PARTICIPATION","Onah, D. F. O.; Sinclair, J. E.; Boyatt, R.; Foss, J.","","","Chova, LG; Martinez, AL; Torres, IC","ICERI2014: 7TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION","2014","2014","","","","","","2348","2356","","","7th International Conference of Education, Research and Innovation (ICERI)","NOV 17-19, 2014","8","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","2","1"
"Combining Moodle and Redmine as e-learning tools in Project Based Learning of Industrial Electronics","Quesada, Jeronimo; Calvo, Isidro; Sancho, Javier; Antonio Sainz, Jose; Sanchez, Jesus; Miguel Gil-Garcia, Jose; Sebastian, Rafael; Castro, Manuel","","","","2013 7TH IEEE INTERNATIONAL CONFERENCE ON E-LEARNING IN INDUSTRIAL ELECTRONICS (ICELIE)","2013","2013","","","","","","86","91","","","7th IEEE International Conference on e-Learning in Industrial Electronics (ICELIE)","NOV 10-13, 2013","8","0.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","2","0"
"Teaching and Learning Approaches and Computer-mediated Practices in Higher Education","Canada Pujols, Maria Dolors","","","","REVISTA DE EDUCACION","SEP-DEC 2012","2012","","359","","","","388","412","","10.4438/1988-592X-RE-2011-359-099","","","8","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","2","0"
"Lessons Learned in the Use of WIRIS Quizzes to Upgrade Moodle to Solve Electrical Circuits","Bogarra Rodriguez, Santiago; Corbalan Fuertes, Montserrat; Font Piera, Antoni; Plaza Garcia, Inmaculada; Arcega Solsona, Francisco J.","","","","IEEE TRANSACTIONS ON EDUCATION","AUG 2012","2012","55","3","","","","412","417","","10.1109/TE.2011.2181381","","","8","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0"
"Lost in Translation from Abstract Learning Design to ICT Implementation: A Study Using Moodle for CSCL","Alberto Munoz-Cristobal, Juan; Pablo Prieto, Luis; Ignacio Asensio-Perez, Juan; Jorrin-Abellan, Ivan M.; Dimitriadis, Yannis","","","Ravenscroft, A; Lindstaedt, S; Kloos, CD; HernandezLeo, D","21ST CENTURY LEARNING FOR 21ST CENTURY SKILLS","2012","2012","7563","","","","","264","277","","","7th European Conference on Technology Enhanced Learning (EC-TEL)","SEP 18-21, 2012","8","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","1","0","1","0"
"Evaluation of An Open Source Learning Management System: Claroline","Awang, Norkhushaini Bt; Darus, Mohamad Yusof B.","","","Mamat, MN; Alias, NA; Jono, MNHH; Isa, MAM; AbAziz, A; Luaran, JE; Mohamad, SNA; Asarani, NAM; Ibrahim, Z","3RD INTERNATIONAL CONFERENCE ON E-LEARNING (ICEL 2011)","2012","2012","67","","","","","416","426","","10.1016/j.sbspro.2012.11.346","3rd International Conference on e-Learning (ICeL)","NOV 23-24, 2011","8","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","2","0","1","0","1","0"
"E-learning Security Vulnerabilities","Costinela-Luminita, Ciobanu (Defta); Nicoleta-Magdalena, Ciobanu (Iacob)","","","Baskan, GA; Ozdamli, F; Kanbul, S; Ozcan, D","4TH WORLD CONFERENCE ON EDUCATIONAL SCIENCES (WCES-2012)","2012","2012","46","","","","","2297","2301","","10.1016/j.sbspro.2012.05.474","4th World Conference on Educational Sciences (WCES)","FEB 02-05, 2012","8","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0","2","1"
"The wiki - a virtual home base for constructivist blended learning courses","Muscara, Marinella; Beercock, Steven","","","Uzunboylu, H","INNOVATION AND CREATIVITY IN EDUCATION","2010","2010","2","2","","","","2885","2889","","10.1016/j.sbspro.2010.03.434","2nd World Conference on Educational Sciences (WCES-2010)","FEB 04-08, 2010","8","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","1","0","1","0"
"New approaches in teaching medical informatics to medical students","Bamidis, Panagiotis D.; Konstantinidis, Stathis Th.; Kaldoudi, Eleni; Bratsas, Charalambos; Nikolaidou, Maria M.; Koufogiannis, Dimitris; Maglaveras, Nicos; Pappas, Costas","","","Puuronen, S; Pechenizkiy, M; Tsymbal, A; Lee, DJ","PROCEEDINGS OF THE 21ST IEEE INTERNATIONAL SYMPOSIUM ON COMPUTER-BASED MEDICAL SYSTEMS","2008","2008","","","","","","385","+","","10.1109/CBMS.2008.118","21st IEEE International Symposium on Computer-Based Medical Systems","JUN 17-19, 2008","8","0.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","2","0","0","0","0","0","0","1","0","0"
"Moodle-Based Learning: Motivating and Demotivating Factors","Aikina, Tatiana Yu; Bolsunovskaya, Liudmila M.","","","","INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING","2020","2020","15","2","","","","239","248","","10.3991/ijet.v15i02.11297","","","7","3.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4"
"Can the Game-Based Learning Come? Virtual Classroom in Higher Education of 21st Century","Lengyel, Piroska Szegedine","","","","INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING","2020","2020","15","2","","","","112","126","","10.3991/ijet.v15i02.11521","","","7","3.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2"
"Student Performance on an E-Learning Platform: Mixed Method Approach","Rakic, Slavko; Tasic, Nemanja; Marjanovic, Ugljesa; Softic, Selver; Lueftenegger, Egon; Turcin, Ioan","","","","INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING","2020","2020","15","2","","","","187","203","","10.3991/ijet.v15i02.11646","","","7","3.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2"
"Use of the LMS Moodle for an Effective Implementation of an Innovative Policy in Higher Educational Institutions","Zabolotniaia, Mariia; Cheng, Zhichao; Dorozhkin, Evgenij; Lyzhin, Anton","","","","INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING","2020","2020","15","13","","","","172","189","","10.3991/ijet.v15i13.14945","","","7","3.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6"
"Predicting Student Grades Based on Their Usage of LMS Moodle Using Petri Nets","Balogh, Zoltan; Kucharik, Michal","","","","APPLIED SCIENCES-BASEL","OCT 2019","2019","9","20","","","","","","4211","10.3390/app9204211","","","7","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0"
"Teachers' Perceptions of the Use of Moodle Activities and Their Learning Impact in Secondary Education","Badia, Antoni; Martin, David; Gomez, Marta","","","","TECHNOLOGY KNOWLEDGE AND LEARNING","SEP 2019","2019","24","3","","","","483","499","","10.1007/s10758-018-9354-3","","","7","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4"
"Will personalized e-Learning increase deep learning in higher education?","Consuelo Saiz-Manzanares, Maria; Garcia Osorio, Cesar Ignacio; Francisco Diez-Pastor, Jose; Martin Anton, Luis Jorge","","","","INFORMATION DISCOVERY AND DELIVERY","MAR 1 2019","2019","47","1","","","","53","63","","10.1108/IDD-08-2018-0039","","","7","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3"
"Professional development learning environments (PDLEs) embedded in a collaborative online learning environment (COLE): Moving towards a new conception of online professional learning","vanOostveen, Roland; Desjardins, Francois; Bullock, Shawn","","","","EDUCATION AND INFORMATION TECHNOLOGIES","MAR 2019","2019","24","2","","","","1863","1900","","10.1007/s10639-018-9686-6","","","7","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3"
"Automatic Detection of Students Learning Style in Learning Management System","Sheeba, T.; Krishnan, Reshmy","","","AlMasri, A; Curran, K","SMART TECHNOLOGIES AND INNOVATION FOR A SUSTAINABLE FUTURE","2019","2019","","","","","","45","53","","10.1007/978-3-030-01659-3_7","1st American-University in the Emirates International Research Conference (AUEIRC)","NOV 15-16, 2017","7","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3"
"Flipped classroom frameworks improve efficacy in undergraduate practical courses - a quasi-randomized pilot study in otorhinolaryngology","Dombrowski, Tobias; Wrobel, Christian; Dazert, Stefan; Volkenstein, Stefan","","","","BMC MEDICAL EDUCATION","DEC 4 2018","2018","18","","","","","","","294","10.1186/s12909-018-1398-5","","","7","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2"
"Training ovice teachers to design moodle-based units of learning using a CADMOS-enabled learning design sprint","Boloudakis, Michail; Retalis, Symeon; Psaromiligkos, Yannis","","","","BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY","NOV 2018","2018","49","6","","","SI","1059","1076","","10.1111/bjet.12678","","","7","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","3"
"Interventional Radiology and Spanish Medical Students: A Survey of Knowledge and Interests in Preclinical and Clinical Courses","de Gregorio, Miguel A.; Guirola, Jose A.; Sierre, Sergio; Serrano-Casorran, Carolina; Gimeno, Maria J.; Urbano, Jose","","","","CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY","OCT 2018","2018","41","10","","","","1590","1598","","10.1007/s00270-018-1995-z","","","7","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0"
"Promises of structured relationship building for higher distance education: Evaluating the effects of a virtual fast-friendship procedure","Stuermer, Stefan; Ihme, Toni A.; Fisseler, Bjoern; Sonnenberg, Katharina; Barbarino, Maria-Luisa","","","","COMPUTERS & EDUCATION","SEP 2018","2018","124","","","","","51","61","","10.1016/j.compedu.2018.05.015","","","7","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2"
"Student-Produced Videos Can Enhance Engagement and Learning in the Online Environment","Stanley, Denise; Zhang, Yi","","","","ONLINE LEARNING","JUN 2018","2018","22","2","","","SI","5","26","","10.24059/olj.v22i2.1367","","","7","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0"
"Association analysis of moodle e-tests in blended learning educational environment","Dimic, Gabrijela; Predic, Bratislav; Rancic, Dejan; Petrovic, Vera; Macek, Nemanja; Spalevic, Petar","","","","COMPUTER APPLICATIONS IN ENGINEERING EDUCATION","MAY 2018","2018","26","3","","","","417","430","","10.1002/cae.21894","","","7","1.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0"
