moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"FORMATIVE ASSESSMENT FOR 'GRADUATE ATTRIBUTES': TECHNOLOGY-ENHANCED LEARNING IN THE FIRST SEMESTER.","Roche, Cicely","","","Chova, LG; Torres, IC; Martinez, AL","EDULEARN12: 4TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2012","2012","","","","","","5129","5137","","","4th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"A PROPOSAL FOR ENHANCING THE MOTIVATION IN STUDENTS OF COMPUTER PROGRAMMING","San Miguel, B.; Aguirre, S.; del Alamo, J. M.; Cortes, M.","","","Chova, LG; Martinez, AL; Torres, IC","5TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI 2012)","2012","2012","","","","","","1157","1164","","","5th International Conference of Education, Research and Innovation (ICERI)","NOV 19-21, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"LEARNING MANAGEMENT SYSTEMS: UNDERSTANDING THE EXPECTATIONS OF LEARNERS IN DEVELOPING COUNTRIES","Ssekakubo, Grace; Suleman, Hussein; Marsden, Gary","","","Nunes, MB; McPherson, M","PROCEEDINGS OF THE IADIS INTERNATIONAL CONFERENCE E-LEARNING 2012","2012","2012","","","","","","251","261","","","IADIS International Conference E-Learning Part of the IADIS Multi Conference on Computer Science and Information Systems","JUL 17-23, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"THE EFFECTIVENESS OF MATERIALS DISCLOSURE DEPENDS ON THE WEB PLATFORM CHOICE?","Varela, M. M.; Leal, J. P.","","","Chova, LG; Torres, IC; Martinez, AL","EDULEARN12: 4TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2012","2012","","","","","","6709","6710","","","4th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 02-04, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"Distance Education with E-learning Support in Project Center for Innovative Education","Vozar, Martin; Kuna, Peter","","","Capay, M; Mesarosova, M; Palmarova, V","DIVAI 2012: 9TH INTERNATIONAL SCIENTIFIC CONFERENCE ON DISTANCE LEARNING IN APPLIED INFORMATICS: CONFERENCE PROCEEDINGS","2012","2012","","","","","","337","346","","","9th International Scientific Conference on Distance Learning in Applied Informatics","MAY 02-04, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"Moodle 2.0","Lin, Tsun-Ju","","","","LANGUAGE LEARNING & TECHNOLOGY","JUN 2011","2011","15","2","","","","27","33","","","","","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"ELEARNING FOR HOSPITAL PERSONNEL. A METHOD FOR ACCESSING SCIENTIFIC TRAINING","Anton, J. L. Monroy; Soriano, J. V. Izquierdo; Garcia, F. Buendia","","","Chova, LG; Belenguer, DM; Martinez, AL","EDULEARN11: 3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2011","2011","","","","","","4003","4006","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"STUDENT WIKI-SUPPORTED COLLABORATIVE PROJECT WITHIN THE CONTEXT OF TOXICOLOGY","Arufe, M. I.; Moreno, M. J.; Arellano, J. M.","","","Chova, LG; Belenguer, DM; Martinez, AL","3RD INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES (EDULEARN11)","2011","2011","","","","","","5242","5249","","","3rd International Conference on Education and New Learning Technologies (EDULEARN)","JUL 04-06, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"USING WEB 2.0 TOOLS TO SUPPORT UNIVERSITY TEACHING IN CHEMISTRY: THE NEW WAY","Ballesta Claver, J.; de Orbe Paya, I.; Quintanal Perez, F.; Capitan Vallvey, L. F.","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","27","32","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"The Empirical Analysis of a Web 2.0-based Learning Platform","Benedek, Andras; Molnar, Gyorgy","","","Paleologu, C; Mavromoustakis, C; Minea, M","SIXTH INTERNATIONAL MULTI-CONFERENCE ON COMPUTING IN THE GLOBAL INFORMATION TECHNOLOGY (ICCGI 2011)","2011","2011","","","","","","56","62","","","6th International Multi-Conference on Computing in the Global Information Technology (ICCGI)","JUN 19-24, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"Appliance of OLAP and web mining techniques in analysis of behaviour patterns","Blagojevic, Marija; Baric, Sava","","","","TECHNICS TECHNOLOGIES EDUCATION MANAGEMENT-TTEM","2011","2011","6","2","","","","382","391","","","","","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"SIMUL@: 3D Spaces to Learn Generic Skills. A Pilot Study With Education Students","Cela Ranilla, Jose; Esteve Gonzalez, Vanessa; Marques Molias, Luis; Gisbert Cervera, Merce; Arias Barranco, Itala; Vaca Barahona, Byron Ernesto; Samaniego Erazo, Gonzalo Nicolay","","","Balcaen, P","PROCEEDINGS OF THE 6TH INTERNATIONAL CONFERENCE ON E-LEARNING","2011","2011","","","","","","324","334","","","6th International Conference on e-Learning","JUN 27-28, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"A phenomenological study of instructors' experiences on an open source learning management system","Cigdemoglu, Ceyhan; Arslan, Harika Ozge; Akay, Hasan","","","Yalin, HI; Adiloglu, F; Boz, H; Karatas, S; Ozdamli, F","WORLD CONFERENCE ON EDUCATIONAL TECHNOLOGY RESEARCHES-2011","2011","2011","28","","","","","","","","10.1016/j.sbspro.2011.11.144","World Conference on Educational Technology Researches (WCETR)","JUL 05-09, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"COMPUTER-BASED ASSESSMENT SYSTEM FOR E-LEARNING APPLIED TO PROGRAMMING EDUCATION","Coelho, Antonio; Xavier, Joao","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","3738","3747","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"IBS: Intrusion Block System a General Security Module for elearning Systems","contil, Alessio; Sterbini, Andrea; Temperini, Marco","","","Cherifi, H; Zain, JM; ElQawasmeh, E","DIGITAL INFORMATION AND COMMUNICATION TECHNOLOGY AND ITS APPLICATIONS, PT II","2011","2011","167","2","","","","494","+","","","International Conference on Digital Information and Communication Technology and Its Applications","JUN 21-23, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"Use of Virtual Learning Environments (VLE) in Spanish Universities: Current State and Comparison of E-learning Tools.","Fuentes, Jose-Maria; Ramirez, Alvaro; Garcia, Ana-Isabel; Ayuga, Francisco","","","Callaos, N; Carrasquero, JV; Fuentes, JM; Tremante, A; Welsch, F","IMSCI'11: THE 5TH INTERNATIONAL MULTI-CONFERENCE ON SOCIETY, CYBERNETICS AND INFORMATICS, VOL I","2011","2011","","","","","","21","26","","","5th International Multi-Conference on Society, Cybernetics and Information (IMSCI 2011)","JUL 19-22, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"Tools for teaching-learning of Manufacturing Engineering using content management platforms","Martinez-Pellitero, S.; Barreiro, J.; Fernandez-Abia, A. I.","","","Marcos, M","NEW FRONTIERS IN MATERIALS PROCESSING TRAINING AND LEARNING II","2011","2011","692","","","","","104","111","","10.4028/www.scientific.net/MSF.692.104","2nd Special Symposium on New Frontiers in Materials Processing Training and Learning","JUL, 2010","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"EXPLORING DIFFERENT TYPES OF COLLABORATIVE ASSIGNMENTS IN TOXICOLOGY USING WIKIS","Moreno-Brea, M. J.; Arellano-Lopez, J. M.; Arufe-Martinez, M. I.","","","Torres, IC; Chova, LG; Martinez, AL","2011 4TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI)","2011","2011","","","","","","1870","1879","","","4th International Conference of Education, Research and Innovation (ICERI)","NOV 14-16, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"eNOSHA and Moodle - the Integration of two eLearning Systems","Mozelius, Peter; Balasooriya, Isuru; Hettiarachchi, Enosha","","","Greener, S; Rospigliosi, A","PROCEEDINGS OF THE 10TH EUROPEAN CONFERENCE ON E-LEARNING, VOLS 1 AND 2","2011","2011","","","","","","509","516","","","10th European Conference on e-Learning (ECEL)","NOV 10-11, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"English for Science using LMS Moodle","Pospisilova, Linda; Bezdickova, Zuzana; Ciberova, Drahomira","","","","2011 14TH INTERNATIONAL CONFERENCE ON INTERACTIVE COLLABORATIVE LEARNING (ICL)","2011","2011","","","","","","169","171","","","14th International Conference on Interactive Collaborative Learning (ICL)/11th International Conference on Virtual-University (VU)","SEP 21-23, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"EFFICIENT MANAGEMENT OF THE CONTINUOUS EVALUATION SYSTEMS. INTEGRATION OF THE PERSONAL DESKTOP WITH MOODLE","Querol, E.; Perez-Benedito, J. L.; Garcia-Martinez, M. J.; Segarra Catasus, P.","","","","ARBOR-CIENCIA PENSAMIENTO Y CULTURA","2011","2011","187","","","","AI","201","206","","10.3989/arbor.2011.Extra-3n3145","","","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"The introduction of a new virtual microscope into the eLearning platform of the Medical University of Graz","Rehatschek, Herwig; Hye, Florian","","","","2011 14TH INTERNATIONAL CONFERENCE ON INTERACTIVE COLLABORATIVE LEARNING (ICL)","2011","2011","","","","","","10","15","","","14th International Conference on Interactive Collaborative Learning (ICL)/11th International Conference on Virtual-University (VU)","SEP 21-23, 2011","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"To the issue of economic efficiency of public projects in agriculture","Silerova, Edita; Severova, Lucie; Bendl, Stanislav","","","","AGRICULTURAL ECONOMICS-ZEMEDELSKA EKONOMIKA","2011","2011","57","5","","","","232","239","","10.17221/133/2010-AGRICECON","","","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"Integrated Study Programs through e-Learning","Aguirre, Sandra; Quemada, Juan; Salvachua, Joaquin","","","","2010 IEEE FRONTIERS IN EDUCATION CONFERENCE (FIE)","2010","2010","","","","","","","","","","40th Annual Frontiers in Education Conference","OCT 27-30, 2010","2","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"Computer-Based Assessment: Sounds Easy, is it Really?","Amaral, Margarida; Ribeiro, Hugo","","","Escudeiro, P","PROCEEDINGS OF THE 9TH EUROPEAN CONFERENCE ON E-LEARNING, VOL 1","2010","2010","","","","","","12","18","","","9th European Conference on e-Learning","NOV 04-05, 2010","2","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Moodle 2.0 Web Services Layer and Its New Application Contexts","Angel Conde, Miguel; Gomez Aguilar, Diego Alonso; Del Pozo de Dios, Alberto; Garcia Penalvo, Francisco Jose","","","Lytras, MD; DePablos, PO; Avison, D; Sipior, J; Jin, Q; Leal, W; Uden, L; Thomas, M; Cervai, S; Horner, D","TECHNOLOGY ENHANCED LEARNING: QUALITY OF TEACHING AND EDUCATIONAL REFORM","2010","2010","73","","","","","110","116","","","1st International Conference on Reforming Education, Quality of Teaching and Technology-Enhanced Learning: Learning Technologies, Quality of Education, Educational Systems, Evaluation, Pedagogies","MAY 19-21, 2010","2","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"PERSONALIZED LEARNING ON THE MOODLE PLATFORM USING THE CICEI CONDITIONALS: SUPPORT COURSE IN MATHEMATICS","Castello, J.; Leris, D.; Martinez, V.; Sein-Echaluce, M. L.","","","Chova, LG; Belenguer, DM; Torres, IC","4TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED 2010)","2010","2010","","","","","","277","282","","","4th International Technology, Education and Development Conference (INTED)","MAR 08-10, 2010","2","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
